"type","group_code","job_title_id","title","service","personnel_category","military_occupation_id","service_code_type","code_status","service_title","status"
"VESSEL","9900","9994","Assistant Storekeeper","Marine Corps","Enlisted","0491","MOS","Active","Logistics/ Mobility Chief",NULL
"VESSEL","9900","9994","Assistant Storekeeper","Marine Corps","Enlisted","3051","MOS","Active","Warehouse Clerk",NULL
"VESSEL","9900","9994","Assistant Storekeeper","Marine Corps","Enlisted","3052","MOS","Active","Packaging Specialist",NULL
"VESSEL","9900","9994","Assistant Storekeeper","Marine Corps","Enlisted","8060","MOS","Active","Acquisition Specialist",NULL
"VESSEL","9900","9994","Assistant Storekeeper","Navy","Enlisted","LS","RATING","Active","Logistics Specialist",NULL
"VESSEL","9900","9995","Chief, Radio Electronics Technician","Coast Guard","Enlisted","OS","PAY CODE","Active","Operations Specialists",NULL
"VESSEL","9900","9996","Medical Services Officer","Air Force","Officer","40CXX","AFSC","Active","Medical Commander",NULL
"VESSEL","9900","9996","Medical Services Officer","Air Force","Officer","41AXX","AFSC","Active","Health Services Administrator",NULL
"VESSEL","9900","9996","Medical Services Officer","Air Force","Officer","42EXX","AFSC","Active","Optometrist",NULL
"VESSEL","9900","9996","Medical Services Officer","Air Force","Officer","42FXX","AFSC","Active","Podiatrist",NULL
"VESSEL","9900","9996","Medical Services Officer","Air Force","Officer","44FXX","AFSC","Active","Family Physician",NULL
"VESSEL","9900","9996","Medical Services Officer","Air Force","Officer","44GXX","AFSC","Active","General Practice Physician",NULL
"VESSEL","9900","9996","Medical Services Officer","Air Force","Officer","44HXX","AFSC","Active","Nuclear Medicine Physician",NULL
"VESSEL","9900","9996","Medical Services Officer","Air Force","Officer","45BXX","AFSC","Active","Orthopedic Surgeon",NULL
"VESSEL","9900","9996","Medical Services Officer","Air Force","Officer","45PXX","AFSC","Active","Physical Medicine Physician",NULL
"VESSEL","9900","9996","Medical Services Officer","Air Force","Officer","45SXX","AFSC","Active","Surgeon",NULL
"VESSEL","9900","9996","Medical Services Officer","Air Force","Officer","47BXX","AFSC","Active","Orthodontist",NULL
"VESSEL","9900","9996","Medical Services Officer","Air Force","Officer","47GXX","AFSC","Active","Dentist",NULL
"VESSEL","9900","9996","Medical Services Officer","Air Force","Officer","48GXX","AFSC","Active","General Medicine Officer (GMO) Flight Surgeon",NULL
"VESSEL","9900","9996","Medical Services Officer","Air Force","Officer","48VXX","AFSC","Active","Pilot-Physician",NULL
"VESSEL","9900","9996","Medical Services Officer","Coast Guard","Warrant Officer","021","PAY CODE","Active","Medical Administration",NULL
"VESSEL","9900","9996","Medical Services Officer","Coast Guard","Officer","90","PAY CODE","Active","Health Services - General",NULL
"VESSEL","9900","9996","Medical Services Officer","Coast Guard","Officer","91","PAY CODE","Active","Physician",NULL
"VESSEL","9900","9996","Medical Services Officer","Coast Guard","Officer","92","PAY CODE","Active","Physician - Psychiatrist",NULL
"VESSEL","9900","9996","Medical Services Officer","Coast Guard","Officer","93","PAY CODE","Active","Physician - Flight Surgeon",NULL
"VESSEL","9900","9996","Medical Services Officer","Coast Guard","Officer","94","PAY CODE","Active","Dentist",NULL
"VESSEL","9900","9996","Medical Services Officer","Coast Guard","Enlisted","HS","PAY CODE","Active","Health Services Technician",NULL
"VESSEL","9900","9996","Medical Services Officer","Navy","Officer","210","DESIGNATOR","Active","SC - Medical Corps",NULL
"VESSEL","9900","9996","Medical Services Officer","Navy","Officer","220","DESIGNATOR","Active","SC - Dental Corps",NULL
"VESSEL","9900","9996","Medical Services Officer","Navy","Officer","230","DESIGNATOR","Active","SC - Medical Service Corps",NULL
"VESSEL","9900","9996","Medical Services Officer","Navy","Officer","270","DESIGNATOR","Active","SC - Active Duty Nurse Corps, Medical Service Corps, Medical Corps, and Dental Corps officer in rank of 07",NULL
"VESSEL","9900","9998","Yeoman-Storekeeper","Navy","Enlisted","SH","RATING","Active","Ship's Serviceman",NULL
"VESSEL","9900","9998","Yeoman-Storekeeper","Navy","Enlisted","YN","RATING","Active","Yeoman",NULL
"WHITE COLLAR","0000","0006","Correctional Institution Administration Series","Air Force","Enlisted","3P0X1","AFSC","Active","Security Forces",NULL
"WHITE COLLAR","0000","0006","Correctional Institution Administration Series","Air Force","Enlisted","7S0X1","AFSC","Active","Special Investigations",NULL
"WHITE COLLAR","0000","0006","Correctional Institution Administration Series","Army","Enlisted","18F","MOS","Active","Special Forces Assistant Operations and Intelligence Sergeant",NULL
"WHITE COLLAR","0000","0006","Correctional Institution Administration Series","Army","Enlisted","18Z","MOS","Active","Special Forces Senior Sergeant",NULL
"WHITE COLLAR","0000","0006","Correctional Institution Administration Series","Army","Enlisted","31B","MOS","Active","Military Police",NULL
"WHITE COLLAR","0000","0006","Correctional Institution Administration Series","Army","Enlisted","31E","MOS","Active","Internment/Resettlement Specialist",NULL
"WHITE COLLAR","0000","0006","Correctional Institution Administration Series","Army","Enlisted","35M","MOS","Active","Human Intelligence Collector",NULL
"WHITE COLLAR","0000","0006","Correctional Institution Administration Series","Marine Corps","Enlisted","5831","MOS","Active","Correctional Specialist",NULL
"WHITE COLLAR","0000","0006","Correctional Institution Administration Series","Marine Corps","Enlisted","5832","MOS","Active","Correctional Counselor",NULL
"WHITE COLLAR","0000","0006","Correctional Institution Administration Series","Navy","Enlisted","MA","RATING","Active","Master-At-Arms",NULL
"WHITE COLLAR","0000","0007","Correctional Officer Series","Air Force","Officer","31PX","AFSC","Active","Security Forces",NULL
"WHITE COLLAR","0000","0007","Correctional Officer Series","Air Force","Enlisted","3P0X1","AFSC","Active","Security Forces",NULL
"WHITE COLLAR","0000","0007","Correctional Officer Series","Air Force","Officer","71SXX","AFSC","Active","Special Investigations",NULL
"WHITE COLLAR","0000","0007","Correctional Officer Series","Air Force","Enlisted","7S0X1","AFSC","Active","Special Investigations",NULL
"WHITE COLLAR","0000","0007","Correctional Officer Series","Army","Enlisted","11B","MOS","Active","Infantryman",NULL
"WHITE COLLAR","0000","0007","Correctional Officer Series","Army","Enlisted","18F","MOS","Active","Special Forces Assistant Operations and Intelligence Sergeant",NULL
"WHITE COLLAR","0000","0007","Correctional Officer Series","Army","Enlisted","18Z","MOS","Active","Special Forces Senior Sergeant",NULL
"WHITE COLLAR","0000","0007","Correctional Officer Series","Army","Officer","31A","AOC","Active","Military Police",NULL
"WHITE COLLAR","0000","0007","Correctional Officer Series","Army","Enlisted","31B","MOS","Active","Military Police",NULL
"WHITE COLLAR","0000","0007","Correctional Officer Series","Army","Enlisted","31E","MOS","Active","Internment/Resettlement Specialist",NULL
"WHITE COLLAR","0000","0007","Correctional Officer Series","Army","Enlisted","35M","MOS","Active","Human Intelligence Collector",NULL
"WHITE COLLAR","0000","0007","Correctional Officer Series","Coast Guard","Warrant Officer","023","PAY CODE","Active","Investigations",NULL
"WHITE COLLAR","0000","0007","Correctional Officer Series","Coast Guard","Officer","77","PAY CODE","Active","Law Enforcement",NULL
"WHITE COLLAR","0000","0007","Correctional Officer Series","Marine Corps","Officer","5803","MOS","Active","Military Police Officer",NULL
"WHITE COLLAR","0000","0007","Correctional Officer Series","Marine Corps","Warrant Officer","5804","MOS","Active","Corrections Officer",NULL
"WHITE COLLAR","0000","0007","Correctional Officer Series","Marine Corps","Warrant Officer","5805","MOS","Active","Criminal Investigation Officer",NULL
"WHITE COLLAR","0000","0007","Correctional Officer Series","Marine Corps","Enlisted","5831","MOS","Active","Correctional Specialist",NULL
"WHITE COLLAR","0000","0007","Correctional Officer Series","Marine Corps","Enlisted","5832","MOS","Active","Correctional Counselor",NULL
"WHITE COLLAR","0000","0007","Correctional Officer Series","Marine Corps","Enlisted","8151","MOS","Active","Guard",NULL
"WHITE COLLAR","0000","0007","Correctional Officer Series","Navy","Officer","649","DESIGNATOR","Active","LDO - Security",NULL
"WHITE COLLAR","0000","0007","Correctional Officer Series","Navy","Warrant Officer","749","DESIGNATOR","Active","CWO - Security",NULL
"WHITE COLLAR","0000","0007","Correctional Officer Series","Navy","Enlisted","MA","RATING","Active","Master-At-Arms",NULL
"WHITE COLLAR","0000","0011","Bond Sales Promotion Series","Air Force","Officer","35PXX","AFSC","Active","Public Affairs",NULL
"WHITE COLLAR","0000","0011","Bond Sales Promotion Series","Air Force","Enlisted","3N0X0","AFSC","Active","Public Affairs",NULL
"WHITE COLLAR","0000","0011","Bond Sales Promotion Series","Air Force","Enlisted","3N0X1","AFSC","Active","Public Affairs",NULL
"WHITE COLLAR","0000","0011","Bond Sales Promotion Series","Army","Officer","46A","AOC","Active","Public Affairs, General",NULL
"WHITE COLLAR","0000","0011","Bond Sales Promotion Series","Army","Enlisted","46Q","MOS","Active","Public Affairs Specialist",NULL
"WHITE COLLAR","0000","0011","Bond Sales Promotion Series","Coast Guard","Enlisted","PA","PAY CODE","Active","Public Affairs Specialist",NULL
"WHITE COLLAR","0000","0011","Bond Sales Promotion Series","Marine Corps","Officer","4302","MOS","Active","Public Affairs Officer",NULL
"WHITE COLLAR","0000","0011","Bond Sales Promotion Series","Marine Corps","Warrant Officer","4302","MOS","Active","Public Affairs Officer",NULL
"WHITE COLLAR","0000","0011","Bond Sales Promotion Series","Navy","Enlisted","MC","RATING","Active","Mass Communications Specialist",NULL
"WHITE COLLAR","0000","0018","Safety and Occupational Health Management Series","Air Force","Enlisted","1S0X1","AFSC","Active","Safety",NULL
"WHITE COLLAR","0000","0018","Safety and Occupational Health Management Series","Air Force","Enlisted","3E4X3","AFSC","Active","Pest Management",NULL
"WHITE COLLAR","0000","0018","Safety and Occupational Health Management Series","Air Force","Officer","42TXX","AFSC","Active","Occupational Therapist",NULL
"WHITE COLLAR","0000","0018","Safety and Occupational Health Management Series","Air Force","Officer","43HXX","AFSC","Active","Public Health Officer",NULL
"WHITE COLLAR","0000","0018","Safety and Occupational Health Management Series","Air Force","Officer","44BXX","AFSC","Active","Preventive Medicine",NULL
"WHITE COLLAR","0000","0018","Safety and Occupational Health Management Series","Air Force","Officer","44UXX","AFSC","Active","Occupational Medicine",NULL
"WHITE COLLAR","0000","0018","Safety and Occupational Health Management Series","Air Force","Enlisted","4B0X1","AFSC","Active","Bioenvironmental Engineering",NULL
"WHITE COLLAR","0000","0018","Safety and Occupational Health Management Series","Air Force","Enlisted","4E0X1","AFSC","Active","Public Health",NULL
"WHITE COLLAR","0000","0018","Safety and Occupational Health Management Series","Army","Enlisted","37F","MOS","Active","Psychological Operations Specialist",NULL
"WHITE COLLAR","0000","0018","Safety and Occupational Health Management Series","Army","Officer","60C","AOC","Active","Preventive Medicine Officer",NULL
"WHITE COLLAR","0000","0018","Safety and Occupational Health Management Series","Army","Officer","60D","AOC","Active","Occupational Medicine Officer",NULL
"WHITE COLLAR","0000","0018","Safety and Occupational Health Management Series","Army","Officer","65A","AOC","Active","Occupational Therapy",NULL
"WHITE COLLAR","0000","0018","Safety and Occupational Health Management Series","Army","Officer","67C","AOC","Active","Preventive Medicine Sciences",NULL
"WHITE COLLAR","0000","0018","Safety and Occupational Health Management Series","Army","Enlisted","68S","MOS","Active","Preventive Medicine Specialist",NULL
"WHITE COLLAR","0000","0018","Safety and Occupational Health Management Series","Army","Enlisted","68SN4","MOS","Active","Preventive Medicine Specialist, Health Physics Specialist",NULL
"WHITE COLLAR","0000","0018","Safety and Occupational Health Management Series","Coast Guard","Warrant Officer","024","PAY CODE","Active","Port Safety and Security",NULL
"WHITE COLLAR","0000","0018","Safety and Occupational Health Management Series","Coast Guard","Warrant Officer","035","PAY CODE","Active","Marine Safety Specialist",NULL
"WHITE COLLAR","0000","0018","Safety and Occupational Health Management Series","Coast Guard","Officer","06","PAY CODE","Active","Inspection",NULL
"WHITE COLLAR","0000","0018","Safety and Occupational Health Management Series","Coast Guard","Officer","09","PAY CODE","Active","Staff Services and Security",NULL
"WHITE COLLAR","0000","0018","Safety and Occupational Health Management Series","Coast Guard","Officer","40","PAY CODE","Active","Marine Safety - General",NULL
"WHITE COLLAR","0000","0018","Safety and Occupational Health Management Series","Coast Guard","Officer","41","PAY CODE","Active","Commercial Vessel Safety - General",NULL
"WHITE COLLAR","0000","0018","Safety and Occupational Health Management Series","Coast Guard","Officer","42","PAY CODE","Active","Port Safety/Environmental Protection - General",NULL
"WHITE COLLAR","0000","0018","Safety and Occupational Health Management Series","Coast Guard","Officer","43","PAY CODE","Active","Port Contingency Planning",NULL
"WHITE COLLAR","0000","0018","Safety and Occupational Health Management Series","Coast Guard","Officer","48","PAY CODE","Active","Hazardous Material",NULL
"WHITE COLLAR","0000","0018","Safety and Occupational Health Management Series","Coast Guard","Officer","66","PAY CODE","Active","Aviation Safety",NULL
"WHITE COLLAR","0000","0018","Safety and Occupational Health Management Series","Coast Guard","Officer","80","PAY CODE","Active","Boating Safety - General",NULL
"WHITE COLLAR","0000","0018","Safety and Occupational Health Management Series","Coast Guard","Officer","96","PAY CODE","Active","Environmental/Occupational Health",NULL
"WHITE COLLAR","0000","0018","Safety and Occupational Health Management Series","Marine Corps","Officer","7596","MOS","Active","Aviation Safety Officer",NULL
"WHITE COLLAR","0000","0018","Safety and Occupational Health Management Series","Marine Corps","Enlisted","8012","MOS","Active","Ground Safety Specialist",NULL
"WHITE COLLAR","0000","0018","Safety and Occupational Health Management Series","Marine Corps","Officer","8012","MOS","Active","Ground Safety Officer",NULL
"WHITE COLLAR","0000","0018","Safety and Occupational Health Management Series","Marine Corps","Warrant Officer","8012","MOS","Active","Ground Safety Officer",NULL
"WHITE COLLAR","0000","0018","Safety and Occupational Health Management Series","Marine Corps","Officer","8056","MOS","Active","Hazardous Material/Hazardous Waste (HM/HW) Officer",NULL
"WHITE COLLAR","0000","0018","Safety and Occupational Health Management Series","Marine Corps","Warrant Officer","8056","MOS","Active","Hazardous Material/Hazardous Waste (HM/HW) Officer",NULL
"WHITE COLLAR","0000","0018","Safety and Occupational Health Management Series","Navy","Officer","653","DESIGNATOR","Active","LDO - Civil Engineer Corps",NULL
"WHITE COLLAR","0000","0018","Safety and Occupational Health Management Series","Navy","Enlisted","DC","RATING","Active","Damage Controlman",NULL
"WHITE COLLAR","0000","0018","Safety and Occupational Health Management Series","Navy","Enlisted","HM","RATING","Active","Hospital Corpsman",NULL
"WHITE COLLAR","0000","0019","Safety Technician Series","Air Force","Enlisted","1S0X1","AFSC","Active","Safety",NULL
"WHITE COLLAR","0000","0019","Safety Technician Series","Air Force","Enlisted","3E4X3","AFSC","Active","Pest Management",NULL
"WHITE COLLAR","0000","0019","Safety Technician Series","Air Force","Enlisted","4E0X1","AFSC","Active","Public Health",NULL
"WHITE COLLAR","0000","0019","Safety Technician Series","Army","Officer","67C","AOC","Active","Preventive Medicine Sciences",NULL
"WHITE COLLAR","0000","0019","Safety Technician Series","Army","Enlisted","91C","MOS","Active","Utilities Equipment Repairer",NULL
"WHITE COLLAR","0000","0019","Safety Technician Series","Coast Guard","Warrant Officer","035","PAY CODE","Active","Marine Safety Specialist",NULL
"WHITE COLLAR","0000","0019","Safety Technician Series","Coast Guard","Officer","80","PAY CODE","Active","Boating Safety - General",NULL
"WHITE COLLAR","0000","0019","Safety Technician Series","Marine Corps","Enlisted","6282","MOS","Active","Fixed-Wing Aircraft Safety Equipment Mechanic, AV-8/TAV-8",NULL
"WHITE COLLAR","0000","0019","Safety Technician Series","Marine Corps","Enlisted","6283","MOS","Active","Fixed-Wing Aircraft Safety Equipment Mechanic, EA-6",NULL
