"type","group_code","code","name","url","status","description","footnote"
"WHITE COLLAR","0000","0086","Security Clerical and Assistance Series","http://www.opm.gov/fedclass/gs0086.pdf",NULL,"This series covers positions the primary duties of which are to supervise or perform clerical and assistant tasks in support of established security programs (e.g., personnel, physical, information, or industrial security) when such work requires, in addition to general administrative and/or clerical skills, practical knowledge of specific security objectives, programs, methods, and procedures, and skills in carrying out support tasks related to security administration.",2
"WHITE COLLAR","0000","0090","Guide Series","http://www.opm.gov/fedclass/gs0090.pdf",NULL,"This series covers all classes of positions the duties of which are to provide or supervise nonprofessional interpretive and guide services to visitors to parks, dams and other sites of public interest.  The work involves giving formal talks, interpreting natural and historic features, explaining engineering structures and related water resource developments, answering questions, guiding tours, and providing miscellaneous services to visitors.  Incidental duties are performed in connection with responsibility for visitor safety and protection of historic and scientific objects and natural or engineering features.",1
"WHITE COLLAR","0000","0095","Foreign Law Specialist Series","http://www.opm.gov/fedclass/gs0095.pdf",NULL,"This series covers positions that perform professional work requiring knowledge of law as it is practiced in one or more foreign countries; library objectives, functions, techniques, and services; and the political, economic, and social systems of particular foreign countries.  Most positions also require the ability to translate and interpret technical legal material from a foreign language into English and from English into a foreign language.  Positions in this series perform legal research, reference, and writing assignments requiring expert analysis and interpretation of the legal systems of particular foreign countries in terms of Anglo-American law concepts; provide definitive advice and assistance to the three branches of Government on matters associated with foreign law; and, provide other specialized services in the acquisition, processing, and custody of foreign legal collections.",2
"WHITE COLLAR","0000","0099","General Student Trainee Series",NULL,NULL,"The student trainee series in each Occupational Group includes all trainee positions that involve periods of pertinent formal education and periods of employment in a Federal agency.  The education and employment must be part of a formal student employment program.  The level of education and experience completed by the student is a major consideration in establishing the level of on-the-job training and work assignments during periods of employment.  This series definition applies to the XX99 student trainee series for each Occupational Group.  Student trainee positions should be classified to the XX99 series for the appropriate Occupational Group (0099, 0199, 1599, etc.).
\
\
All positions classified to a student trainee series should be titled Student Trainee followed by a parenthetical title consistent with the occupational field involved; for example:  Student Trainee (Human Resources Management), Student Trainee (Psychology), Student Trainee (Civil Engineering).",NULL
"WHITE COLLAR","0000","GROUP","MISCELLANEOUS OCCUPATIONS GROUP (NOT ELSEWHERE CLASSIFIED)","http://www.opm.gov/fedclass/html/gsseries.asp#0000",NULL,"This group includes all classes of positions the duties of which are to administer, supervise, or perform work that cannot be included in other occupational groups either because the duties are unique, or because they are complex and come in part under various groups.",NULL
"WHITE COLLAR","0100","0101","Social Science Series",NULL,NULL,"This series covers positions the duties of which are to advise on, administer, supervise or perform research or other professional and scientific work in one or any combination of the social sciences when such work is not classifiable in other series of this occupational group.",NULL
"WHITE COLLAR","0100","0102","Social Science Aid and Technician Series",NULL,NULL,"This series covers positions involving nonprofessional work of a technical, specialized, or support nature in one or more of the social science or other occupational fields covered by this group when there is no more appropriate series.  The positions require a practical understanding of the objectives, policies, procedures, or regulatory requirements pertaining to the work and the ability to apply skills or knowledge of the occupation involved.  The work does not require full professional competence (or equivalent professional-level preparation) in the theories, principles, and concepts of the field.",NULL
"WHITE COLLAR","0100","0105","Social Insurance Administration Series","http://www.opm.gov/fedclass/gs0105.pdf",NULL,"This series covers positions primarily concerned with administering, planning, managing, and conducting the Federal Social Security old age, survivors, disability, and/or health insurance programs.  Included are those positions concerned with the development, preparation, issuance, and interpretation of policies, methods, and procedures for the conduct of such programs; and also those positions that involve representing the programs before the general public and determining eligibility for benefits when the work requires the ability to deal effectively with the general public.  Positions in this series require a knowledge of the broad concepts and technical provisions of the old age, survivors, disability insurance, and/or health insurance programs established by the Social Security Act, as amended.",1
"WHITE COLLAR","0100","0106","Unemployment Insurance Series","http://www.opm.gov/fedclass/gs0106.pdf",NULL,"This series covers positions involving the development, promotion and evaluation of unemployment insurance programs administered under Federal-State joint arrangement.  Positions in this series require a knowledge of the history, concepts, methods, and techniques of social insurance and of the social and economic conditions under which such programs operate.",2
"WHITE COLLAR","0100","0107","Health Insurance Administration Series",NULL,NULL,"This series covers positions that involve managing, supervising, or performing work concerned with the administration and operation of national health insurance programs, such as Medicare and Medicaid.  This includes interpreting program requirements and formulating policies, methods, and procedures; monitoring, reviewing, evaluating, and assessing the integrity and quality of program operations; preparing and analyzing health care data related to the programs; and performing other related activities.  Positions included in this series primarily require knowledge of the laws, regulations, principles, and operational requirements of national health insurance programs; knowledge of the interrelationships among these programs and other related Federal and State programs; and analytical skills and abilities used in planning, developing, and evaluating the operation and delivery of these programs to the public.",NULL
